frame,object_id,lat_dist,long_dist,abs_vel,rel_vel,is_cipv,lane_association,lane_right_boundary,lane_left_boundary,ego_vel,ego_acc,ego_yaw
1000150000,3701,3.49872899055481,56.0107078552246,1.40789091587067,1.40792632102966,0,3,-1.75001740455627,1.75001740455627,-3.54560979758389E-05,-0.000107744941488,-0.089769823621418
1000150000,3705,-0.966017663478851,55.5513725280762,-2.77370054391213E-05,7.71908526076004E-06,0,1,-1.75001740455627,1.75001740455627,-3.54560979758389E-05,-0.000107744941488,-0.089769823621418
1000150000,3709,-3.50047779083252,75.4582443237305,-1.14299018605379E-06,3.43131032423116E-05,0,2,-1.75001740455627,1.75001740455627,-3.54560979758389E-05,-0.000107744941488,-0.089769823621418
1000150000,3706,-3.50024175643921,55.8189277648926,-3.08985254378058E-05,4.55757071904372E-06,0,2,-1.75001740455627,1.75001740455627,-3.54560979758389E-05,-0.000107744941488,-0.089769823621418
1000200000,3703,-3.49977493286133,41.5072898864746,7.77335262298584,7.77337455749512,0,2,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000200000,3698,3.50008201599121,27.3926868438721,4.70384931564331,4.70387077331543,0,3,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000200000,3702,-0.001145606162027,36.1893730163574,1.66866374015808,1.66868567466736,1,1,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000200000,3708,0.000445973215392,76.5772018432617,2.04181909561157,2.04184126853943,0,1,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000200000,3701,3.49880814552307,56.0829772949219,1.46421146392822,1.4642333984375,0,3,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000200000,3705,-0.000172021944309,55.5542907714844,0.128917545080185,0.128939583897591,0,1,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000200000,3709,-3.50047755241394,75.4582443237305,-2.49052027356811E-05,-2.88026649286621E-06,0,2,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000200000,3706,-3.50048565864563,55.8189239501953,-2.3864935428719E-05,-1.83999804903578E-06,0,2,-1.75001740455627,1.75001740455627,-2.20249385165516E-05,0.000268648698693,-0.089769834024391
1000250000,3703,-3.49999380111694,41.8981590270996,7.8253870010376,7.82541704177856,0,2,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000250000,3698,3.49965500831604,27.6273822784424,4.74098348617554,4.7410135269165,0,3,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000250000,3702,-0.001022124430165,36.2758026123047,1.77195680141449,1.77198672294617,1,1,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000250000,3708,0.000642038823571,76.6848831176758,2.22058033943176,2.22061038017273,0,1,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000250000,3701,3.49864268302917,56.1620864868164,1.66316962242126,1.66319954395294,0,3,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000250000,3705,-0.000409535423387,55.5618476867676,0.152091458439827,0.152121320366859,0,1,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000250000,3709,-3.50051331520081,75.4592208862305,0.101553343236446,0.10158322006464,0,2,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000250000,3706,-3.50051522254944,55.8189277648926,-3.07595510093961E-05,-8.93566266313428E-07,0,2,-1.75001740455627,1.75001740455627,-2.986598519783E-05,-0.000156945228809,-0.089759181380031
1000300000,3703,-3.49962401390076,42.2880058288574,7.73583221435547,7.7340407371521,0,2,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000300000,3698,3.50004720687866,27.8623542785645,4.81241273880005,4.81062126159668,0,3,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000300000,3702,-0.001016598544084,36.3683319091797,1.90935742855072,1.90756618976593,1,1,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000300000,3708,0.000849284115247,76.8013381958008,2.42092776298523,2.41913676261902,0,1,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000300000,3701,3.49890923500061,56.2468032836914,1.7228444814682,1.72105324268341,0,3,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000300000,3705,-0.000488173071062,55.572322845459,0.214454412460327,0.212663203477859,0,1,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000300000,3709,-3.50026631355286,75.4787139892578,0.554488778114319,0.552697539329529,0,2,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000300000,3706,-3.50039649009705,55.8189315795898,-2.91986707452452E-05,-0.00182040699292,0,2,-1.75001740455627,1.75001740455627,0.001791208283976,0.036421649158001,-0.089801781554499
1000350000,3703,-3.50953555107117,42.6543807983398,7.56393432617188,7.11984348297119,0,2,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000350000,3698,3.49306845664978,28.1092300415039,5.4986424446106,5.05455160140991,0,3,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000350000,3702,-0.009485709480941,36.4523010253906,2.01520705223083,1.57111656665802,1,1,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000350000,3708,-0.015726957470179,76.9137115478516,2.63318252563477,2.18909168243408,0,1,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000350000,3701,3.48669648170471,56.3239631652832,1.9185061454773,1.4744154214859,0,3,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000350000,3705,-0.0124879963696,55.5681114196777,0.205562949180603,-0.23852775990963,0,1,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000350000,3709,-3.51691174507141,75.5000991821289,0.817227303981781,0.373136609792709,0,2,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000350000,3706,-3.51249146461487,55.803279876709,-2.78729785350151E-05,-0.444118589162826,0,2,-1.74952912330627,1.75050568580627,0.444090694189072,8.84598445892334,-0.085753776697579
1000400000,3703,-3.50768041610718,42.9951896667481,7.33975410461426,6.57797050476074,0,2,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000400000,3698,3.49401807785034,28.3700885772705,6.03730583190918,5.27552175521851,0,3,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000400000,3702,-0.007758643943816,36.5252456665039,2.15500593185425,1.39322221279144,1,1,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000400000,3708,-0.013172628358006,77.0201644897461,2.86244750022888,2.10066366195679,0,1,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000400000,3701,3.48892688751221,56.3897857666016,1.98261404037476,1.22083020210266,0,3,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000400000,3705,-0.010316088795662,55.5463333129883,0.210043475031853,-0.551740348339081,0,1,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000400000,3709,-3.51418447494507,75.516471862793,1.0084228515625,0.246639028191566,0,2,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000400000,3706,-3.5105996131897,55.7713432312012,-1.99052119569387E-05,-0.761803686618805,0,2,-1.74977326393127,1.75026154518127,0.761783719062805,6.35386848449707,-0.086392940560684
1000450000,3703,-3.51389241218567,43.3082466125488,7.07926321029663,6.08096408843994,0,2,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000450000,3698,3.48990154266357,28.6275024414062,6.07046794891357,5.07216882705689,0,3,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000450000,3702,-0.013163234107196,36.5903282165527,2.26353526115417,1.26523661613464,1,1,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000450000,3708,-0.023678092285991,77.124755859375,3.10892224311829,2.11062335968018,0,1,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000450000,3701,3.48068928718567,56.4491920471191,2.17308664321899,1.17478787899017,0,3,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000450000,3705,-0.018206002190709,55.5156669616699,0.385874062776565,-0.612424790859222,0,1,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000450000,3709,-3.52460074424744,75.5263290405273,1.22406136989594,0.225762516260147,0,2,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000450000,3706,-3.51855397224426,55.7319183349609,0.302034556865692,-0.696264266967773,0,2,-1.75001740455627,1.75001740455627,0.99829888343811,4.73031854629517,-0.083687179296137
1000500000,3703,-3.5113468170166,43.6030197143555,6.6603217124939,5.68653392791748,0,2,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000500000,3698,3.49169445037842,28.8827934265137,6.16904878616333,5.19526052474976,0,3,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000500000,3702,-0.010751199908555,36.6578941345215,2.40823078155518,1.43444263935089,1,1,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000500000,3708,-0.019470348954201,77.2385864257813,3.3787407875061,2.40495324134827,0,1,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000500000,3701,3.48424196243286,56.5098419189453,2.24108099937439,1.26729285717011,0,3,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000500000,3705,-0.014613017439842,55.4877586364746,0.493165463209152,-0.480622440576553,0,1,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000500000,3709,-3.52063083648682,75.5430755615234,1.38712799549103,0.413340061903,0,2,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000500000,3706,-3.51493287086487,55.707878112793,0.640939116477966,-0.332848817110062,0,2,-1.75001740455627,1.75001740455627,0.97378796339035,-0.490219175815582,-0.084848307128438
1000550000,3703,-3.5282928943634,43.84716796875,5.64810276031494,4.42494773864746,0,2,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000550000,3698,3.47995066642761,29.135440826416,6.31863307952881,5.09547805786133,0,3,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000550000,3702,-0.02504669316113,36.7227249145508,2.5209002494812,1.29774475097656,1,1,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000550000,3708,-0.04760292544961,77.3563995361328,3.65710806846619,2.43395256996155,0,1,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000550000,3701,3.46301674842834,56.5687942504883,2.42699027061462,1.20383489131928,0,3,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000550000,3705,-0.035478979349136,55.4633674621582,0.809296607971191,-0.413858830928803,0,1,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000550000,3709,-3.54798913002014,75.5565719604492,1.52213358879089,0.2989781498909,0,2,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000550000,3706,-3.53560495376587,55.6891708374023,0.933987498283386,-0.289167881011963,0,2,-1.75001740455627,1.75001740455627,1.22315537929535,4.98734903335571,-0.077977351516034
1000600000,3703,-3.56966614723206,44.024715423584,4.30130958557129,3.00260210037231,0,2,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000600000,3698,3.45106720924377,29.4013538360596,6.76542901992798,5.46672248840332,0,3,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000600000,3702,-0.060299903154373,36.7908172607422,2.67001342773437,1.37130606174469,1,1,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000600000,3708,-0.117588557302952,77.4832000732422,3.9266254901886,2.6279182434082,0,1,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000600000,3701,3.41088318824768,56.6309928894043,2.49932050704956,1.20061302185059,0,3,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000600000,3705,-0.087087884545326,55.4482383728027,0.932603299617767,-0.366103947162628,0,1,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000600000,3709,-3.61702799797058,75.5713424682617,1.66318452358246,0.364477276802063,0,2,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000600000,3706,-3.58666634559631,55.675952911377,1.0896782875061,-0.20902906358242,0,2,-1.75074982643127,1.74928498268127,1.29870712757111,1.51112735271454,-0.060528320053835
1000650000,3703,-3.58373403549194,44.1380577087402,2.93895816802979,1.75129055976868,0,2,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000650000,3698,3.44047689437866,29.6926307678223,7.20678949356079,6.01912212371826,0,3,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000650000,3702,-0.072065837681293,36.8665885925293,2.78799223899841,1.60032451152802,1,1,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000650000,3708,-0.142484456300735,77.6257400512695,4.18498134613037,2.99731349945068,0,1,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000650000,3701,3.39304399490356,56.7005805969238,2.67947125434875,1.49180400371552,0,3,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000650000,3705,-0.104672811925411,55.4343414306641,0.994039952754974,-0.193627625703812,0,1,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000650000,3709,-3.64051532745361,75.5966949462891,1.82674503326416,0.639077425003052,0,2,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000650000,3706,-3.60526132583618,55.6708145141602,1.2014799118042,0.013812302611768,0,2,-1.75123810768127,1.74879670143127,1.18766760826111,-2.22075986862183,-0.054552186567697
1000700000,3703,-3.58816528320312,44.1828765869141,1.57495629787445,0.296250909566879,0,2,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000700000,3698,3.43705010414124,30.0004348754883,7.46305274963379,6.18434715270996,0,3,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000700000,3702,-0.075808860361576,36.9489593505859,2.94276523590088,1.66405999660492,1,1,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000700000,3708,-0.149160668253899,77.7806854248047,4.43604516983032,3.15733981132507,0,1,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000700000,3701,3.38755226135254,56.7752494812012,2.75540256500244,1.47669720649719,0,3,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000700000,3705,-0.10966170579195,55.4290351867676,1.28371846675873,0.005013083107769,0,1,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000700000,3709,-3.64727473258972,75.6318817138672,2.01819849014282,0.739493250846863,0,2,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000700000,3706,-3.61050891876221,55.6691474914551,1.18607783317566,-0.092627480626106,0,2,-1.75099396705627,1.74904084205627,1.27870535850525,1.82075464725494,-0.052932984624929
1000750000,3703,-3.58864521980286,44.1617622375488,0.23612704873085,-0.9333216547966,0,2,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000750000,3698,3.4363260269165,30.3147163391113,7.48142623901367,6.31197738647461,0,3,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000750000,3702,-0.076414510607719,37.0390739440918,3.06603717803955,1.89658856391907,1,1,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000750000,3708,-0.150475025177002,77.9494094848633,4.6822452545166,3.51279664039612,0,1,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000750000,3701,3.38669276237488,56.8573226928711,2.9297833442688,1.76033437252045,0,3,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000750000,3705,-0.110648676753044,55.4402503967285,1.54526793956757,0.37581929564476,0,1,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000750000,3709,-3.64836716651916,75.6777572631836,2.21803593635559,1.04858720302582,0,2,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000750000,3706,-3.61153435707092,55.6664657592773,1.16751527786255,-0.001933549530804,0,2,-1.75074982643127,1.74928498268127,1.16944873332977,-2.18513798713684,-0.052741237026443
1000800000,3703,-3.5826530456543,44.1015586853027,-0.006705888547003,-1.2766900062561,0,2,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000800000,3698,3.4397144317627,30.6250286102295,7.4750542640686,6.20507001876831,0,3,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000800000,3702,-0.071880653500557,37.135627746582,3.22666668891907,1.95668244361877,1,1,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000800000,3708,-0.140452519059181,78.1292495727539,4.92501163482666,3.65502762794495,0,1,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000800000,3701,3.39432430267334,56.9446716308594,3.0103006362915,1.74031662940979,0,3,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000800000,3705,-0.10323329269886,55.4596557617188,1.68365466594696,0.413670688867569,0,1,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000800000,3709,-3.63849854469299,75.734260559082,2.43488454818726,1.16490077972412,0,2,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000800000,3706,-3.6034243106842,55.6641159057617,1.15756988525391,-0.112414017319679,0,2,-1.75026154518127,1.74977326393127,1.26998400688171,2.01071763038635,-0.055308519115793
1000850000,3703,-3.60286974906921,44.0530853271484,0.481786787509918,-0.757791042327881,0,2,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000850000,3698,3.42381477355957,30.943531036377,7.854576587677,6.61499881744385,0,3,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000850000,3702,-0.089811190962791,37.2388534545898,3.35677051544189,2.11719274520874,1,1,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000850000,3708,-0.175663858652115,78.3197402954102,5.16524362564087,3.92566561698914,0,1,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000850000,3701,3.36793494224548,57.0384483337402,3.17834067344666,1.93876278400421,0,3,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000850000,3705,-0.128726556897163,55.4929389953613,2.0560405254364,0.816462635993958,0,1,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000850000,3709,-3.67236638069153,75.7995300292969,2.67248606681824,1.43290829658508,0,2,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000850000,3706,-3.6290876865387,55.6576614379883,1.15680205821991,-0.082775868475437,0,2,-1.75001740455627,1.75001740455627,1.23957788944244,-0.608121275901794,-0.046967508984638
1000900000,3703,-3.57625246047974,44.0171546936035,0.845594227313995,-0.626246988773346,0,2,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000900000,3698,3.44244980812073,31.2846698760986,8.44537162780762,6.97353172302246,0,3,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000900000,3702,-0.067033812403679,37.3408126831055,3.52592349052429,2.05408263206482,1,1,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000900000,3708,-0.130770429968834,78.5151824951172,5.38993406295776,3.91809296607971,0,1,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000900000,3701,3.4016420841217,57.1284408569336,3.26398015022278,1.79213917255402,0,3,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000900000,3705,-0.096060402691364,55.5351486206055,2.2962601184845,0.824418902397156,0,1,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000900000,3709,-3.62842226028442,75.8725433349609,2.93259072303772,1.46074962615967,0,2,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000900000,3706,-3.59574890136719,55.6498184204102,1.22368049621582,-0.248160690069199,0,2,-1.74977326393127,1.75026154518127,1.47184121608734,4.64531755447388,-0.057992990696079
1000950000,3703,-3.61611008644104,43.9861640930176,1.11621749401093,-0.623426198959351,0,2,-1.74977326393127,1.75026154518127,1.73964369297028,5.35601139068604,-0.041129852072954
1000950000,3698,3.41194558143616,31.6433734893799,8.86479949951172,7.12515544891357,0,3,-1.74977326393127,1.75026154518127,1.73964369297028,5.35601139068604,-0.041129852072954
1000950000,3702,-0.102456301450729,37.4430122375488,3.66537427902222,1.92573058605194,1,1,-1.74977326393127,1.75026154518127,1.73964369297028,5.35601139068604,-0.041129852072954
